,iso3,year,sector_GMatrix,g_primaryagr,g_otherprim,g_energy,g_procfoods,g_bevtobacco,g_textiles,g_clothing,g_leather,g_lumber,g_paperpub,g_chemicals,g_nonmetmin,g_metals,g_fabmetals,g_transpequip,g_machinery,g_othermanuf,g_water,g_construction,g_distribution,g_transport,g_communcation,g_finance,g_insurance,g_obsict,g_oconsumer,g_oservices,sector_HMatrix,h_primaryagr,h_otherprim,h_energy,h_procfoods,h_bevtobacco,h_textiles,h_clothing,h_leather,h_lumber,h_paperpub,h_chemicals,h_nonmetmin,h_metals,h_fabmetals,h_transpequip,h_machinery,h_othermanuf,h_water,h_construction,h_distribution,h_transport,h_communcation,h_finance,h_insurance,h_obsict,h_oconsumer,h_oservices,DomVAshare,GXshare,DXshare,VXsharefwd,VXsharebwd
3465,tha,2001,paperpub,5.8259,1.134,2.4739,40.3676,17.2972,12.3275,35.7972,19.9909,16.876,392.127,38.6867,8.9251,1.801,5.1417,22.6215,64.5929,24.2261,0.6177,21.9763,33.4554,49.3812,1.8036,-1.6085,5.848,38.5454,36.0669,132.568,paperpub,3.5309,0.2071,1.5294,27.5682,2.4117,10.9938,16.2262,12.6082,17.2415,301.864,33.9206,9.2123,1.8864,3.6565,7.107,61.9944,15.8154,0.06,0.6505,4.1064,30.4436,0.3372,0.3059,1.7217,27.4755,6.8502,1.9634,0.32055,0.010213,0.011489,0.012949,0.010396
3466,tha,2001,chemicals,10.4581,1.9195,1.3201,40.82,7.8185,63.0694,73.0559,37.564,6.6419,1.8741,2128.51,2.4362,1.2199,7.4735,65.9935,103.242,27.1657,0.6215,27.6265,14.145,80.147,0.4883,-0.2005,0.6246,23.3219,26.9029,58.4857,chemicals,6.3383,0.3505,0.8161,27.8771,1.0901,56.2461,33.1149,23.6915,6.7858,1.4427,1866.28,2.5147,1.2777,5.3149,20.7331,99.0887,17.7344,0.0604,0.8177,1.7362,49.4108,0.0913,0.0381,0.1839,16.6241,5.1096,0.8662,0.226669,0.088037,0.07003,0.048328,0.096475
3467,tha,2001,nonmetmin,1.9118,0.8487,0.5753,11.9097,11.5392,0.8968,1.5933,1.0755,0.9666,0.6238,9.581,567.695,2.361,2.243,25.1536,58.1617,5.2865,0.1717,537.543,4.4426,7.61,0.1358,-0.1019,0.2875,2.0713,11.8047,17.3261,nonmetmin,1.1587,0.155,0.3556,8.1335,1.6089,0.7997,0.7222,0.6783,0.9875,0.4802,8.4007,585.964,2.4729,1.5951,7.9025,55.822,3.4511,0.0167,15.911,0.5453,4.6916,0.0254,0.0194,0.0846,1.4764,2.2421,0.2566,0.335024,0.019855,0.023344,0.015193,0.023517
3468,tha,2001,metals,1.1272,0.4159,0.3206,5.3396,1.7546,0.6537,1.2366,0.8811,0.9103,0.3033,2.884,21.8322,251.848,35.2165,38.3782,166.703,9.2076,0.0692,116.912,1.5969,9.7873,0.1018,-0.0483,0.0969,2.4632,6.562,10.5034,metals,0.6831,0.0759,0.1982,3.6466,0.2446,0.5829,0.5605,0.5557,0.9301,0.2335,2.5287,22.5348,263.78,25.0445,12.0572,159.997,6.0109,0.0067,3.4605,0.196,6.0339,0.019,0.0092,0.0285,1.7558,1.2463,0.1556,0.214072,0.014059,0.010562,0.011031,0.009484
3469,tha,2001,fabmetals,7.2643,1.4229,0.2938,33.3956,5.0188,1.9634,2.2671,5.0722,5.213,0.7945,4.2091,0.9635,0.092,525.922,9.1954,23.3885,5.193,0.048,35.4695,2.3382,5.412,0.215,-0.056,0.1465,3.7009,10.1631,23.3714,fabmetals,4.4027,0.2598,0.1816,22.8068,0.6997,1.751,1.0276,3.1991,5.3259,0.6116,3.6905,0.9945,0.0964,374.014,2.8889,22.4476,3.3901,0.0047,1.0499,0.287,3.3365,0.0402,0.0106,0.0431,2.6381,1.9303,0.3461,0.318016,0.014269,0.015924,0.009845,0.012975
3470,tha,2001,transpequip,5.1291,7.8712,1.9787,30.0706,5.3539,3.5439,9.2653,4.3552,7.1914,2.2788,13.8785,5.4103,0.8016,2.6291,1985.76,40.968,11.4489,0.6796,46.5064,19.6656,362.434,1.187,-0.4259,0.7327,5.1843,11.8945,69.5959,transpequip,3.1086,1.4372,1.2232,20.536,0.7465,3.1605,4.1998,2.7468,7.3471,1.7543,12.1687,5.5844,0.8396,1.8697,623.865,39.32,7.4741,0.066,1.3766,2.4138,223.441,0.2219,0.081,0.2157,3.6954,2.2591,1.0307,0.251238,0.028119,0.024792,0.020922,0.022407
3471,tha,2001,machinery,9.0885,3.122,6.033,35.6523,6.9912,9.9077,16.3446,7.3684,11.8219,3.7857,24.2082,6.4038,2.3412,5.2666,170.429,6846.4,12.2474,0.967,42.9404,10.1282,61.6913,1.1168,-0.545,1.0248,21.3255,18.6006,47.2256,machinery,5.5083,0.5701,3.7297,24.3479,0.9748,8.8358,7.4087,4.6472,12.078,2.9143,21.2258,6.6099,2.4521,3.7454,53.5435,6570.98,7.9955,0.094,1.271,1.2432,38.0328,0.2088,0.1036,0.3017,15.201,3.5328,0.6994,0.206007,0.359433,0.259852,0.146305,0.227138
3472,tha,2001,othermanuf,0.5098,0.1437,0.2164,2.6766,0.2754,3.2111,41.8937,17.0417,0.4058,0.7789,3.5806,0.3993,0.126,0.4906,3.2687,16.1048,1894.17,0.0287,6.0561,2.0491,9.4027,0.231,-0.0802,0.2732,1.644,7.2869,53.289,othermanuf,0.309,0.0262,0.1338,1.8279,0.0384,2.8637,18.9897,10.7482,0.4146,0.5996,3.1395,0.4122,0.1319,0.3489,1.0269,15.4569,1236.56,0.0028,0.1793,0.2515,5.7968,0.0432,0.0153,0.0804,1.1719,1.384,0.7892,0.31036,0.042265,0.046033,0.028036,0.045334
3473,tha,2001,water,0.9638,0.2782,0.7593,9.34,1.5138,6.1333,8.4178,1.9936,1.3572,0.8598,4.4861,1.1296,0.5596,0.7768,2.4046,13.4234,2.3391,112.385,3.6921,12.4098,5.3325,0.8488,-0.3008,0.5884,2.248,4.231,22.7277,water,0.5841,0.0508,0.4694,6.3785,0.2111,5.4698,3.8156,1.2574,1.3866,0.6619,3.9334,1.166,0.5861,0.5525,0.7555,12.8834,1.527,10.9201,0.1093,1.5232,3.2875,0.1587,0.0572,0.1732,1.6024,0.8036,0.3366,0.495568,0.000249,0.000433,0.001305,0.00035
3474,tha,2001,construction,2.8493,0.9186,1.6191,11.84,0.9789,2.016,3.42,3.1903,2.6799,2.7445,7.2309,2.797,0.4839,1.3596,4.1995,14.1532,2.9113,0.6514,3394.82,9.4639,8.2495,0.4767,-0.4123,0.6261,3.5483,7.9697,57.7655,construction,1.7269,0.1677,1.0009,8.0859,0.1365,1.7979,1.5502,2.0121,2.7379,2.1128,6.3401,2.887,0.5068,0.9669,1.3194,13.5838,1.9006,0.0633,100.485,1.1616,5.0858,0.0891,0.0784,0.1843,2.5293,1.5137,0.8555,0.368343,0.003347,0.004326,0.003462,0.004079
3475,tha,2001,distribution,150.388,29.889,15.5937,919.87,63.076,170.497,586.439,217.185,139.268,72.8161,577.21,49.5318,18.5347,78.7727,378.365,1352.76,453.961,2.2746,557.673,7830.23,330.852,4.5706,-3.3975,9.429,139.938,545.082,537.122,distribution,91.1455,5.4574,9.6403,628.204,8.7944,152.052,265.822,136.978,142.284,56.0547,506.1,51.1258,19.4128,56.0199,118.871,1298.34,296.358,0.221,16.5069,961.098,203.971,0.8545,0.6461,2.7759,99.7491,103.527,7.9549,0.721514,0.016152,0.040898,0.112769,0.025763
3476,tha,2001,transport,20.2053,8.9767,7.7316,124.905,20.736,20.0954,49.2201,20.615,29.1137,11.1561,80.8448,26.3048,3.8679,11.9459,67.1177,231.056,43.464,0.834,279.702,104.249,4417.73,7.577,-1.5763,4.0699,25.4426,53.2197,164.436,transport,12.2458,1.6391,4.7798,85.3009,2.8911,17.9214,22.3106,13.0018,29.7443,8.5881,70.885,27.1514,4.0512,8.4954,21.0863,221.761,28.3744,0.081,8.279,12.7958,2723.54,1.4166,0.2998,1.1982,18.1357,10.108,2.4353,0.394953,0.078322,0.108557,0.072279,0.100518
3477,tha,2001,communcation,9.5372,2.4565,3.872,50.4059,6.716,15.7748,36.733,13.9088,12.5988,5.5237,37.3545,8.884,2.8665,9.2162,28.7274,166.095,30.6118,1.1642,41.8547,93.0999,88.0672,860.086,-6.707,11.5147,36.8346,34.5522,172.331,communcation,5.7802,0.4485,2.3937,34.4236,0.9364,14.0682,16.6504,8.7722,12.8717,4.2522,32.7526,9.1699,3.0023,6.5541,9.0253,159.414,19.9842,0.1131,1.2389,11.4273,54.2936,160.798,1.2754,3.39,26.256,6.5625,2.5523,0.82515,0.002229,0.006456,0.013094,0.00377
3478,tha,2001,finance,116.708,32.6324,40.71,506.801,50.955,137.307,279.469,86.5149,139.543,43.3187,381.407,72.4886,29.1743,69.137,222.229,697.118,253.856,12.0275,354.623,947.432,351.019,23.1122,-213.601,20.1379,146.784,198.363,679.812,finance,70.7332,5.9583,25.1676,346.108,7.1044,122.452,126.678,54.5646,142.565,33.3472,334.419,74.8214,30.5565,49.1673,69.8175,669.075,165.724,1.1687,10.4967,116.29,216.404,4.3209,40.6186,5.9287,104.629,37.675,10.0682,0.728777,0.000611,0.001563,0.061891,0.000998
3479,tha,2001,insurance,20.9377,5.0796,4.6845,82.3343,8.3763,23.314,52.7037,14.7203,24.6252,4.8122,57.881,13.255,3.1773,7.5871,25.316,113.826,33.5475,1.3229,45.9393,72.9226,115.674,2.6671,-1.4041,359.413,21.1523,24.9467,43.1233,insurance,12.6896,0.9275,2.896,56.2283,1.1679,20.7917,23.8896,9.284,25.1586,3.7045,50.7502,13.6815,3.3278,5.3956,7.9535,109.247,21.9007,0.1285,1.3598,8.9507,71.313,0.4986,0.267,105.813,15.0775,4.7381,0.6387,0.723285,0.00177,0.004492,0.012434,0.002832
3480,tha,2001,obsict,116.538,10.755,33.6742,244.145,37.2159,41.1296,92.9326,44.8365,26.2215,10.5214,135.372,23.892,6.8955,18.8891,78.5199,323.661,58.6154,2.6365,144.041,248.085,282.656,12.7522,-5.9545,11.9731,1390.76,103.876,290.782,obsict,70.6302,1.9638,20.8179,166.733,5.1888,36.6799,42.1246,28.2783,26.7895,8.0995,118.695,24.6609,7.2222,13.4331,24.6685,310.641,38.2656,0.2562,4.2636,30.4505,174.258,2.3841,1.1323,3.5249,991.343,19.729,4.3066,0.497961,0.022236,0.038858,0.046841,0.032505
3481,tha,2001,oconsumer,4.4287,0.7701,0.9328,12.1288,2.0735,8.0725,14.3513,6.1474,2.1943,0.8891,9.8037,1.962,0.357,2.0494,6.791,26.1549,5.7731,0.305,8.5014,20.053,9.9205,2.0857,-0.7783,2.1194,6.5775,1304.44,231.875,oconsumer,2.6841,0.1406,0.5767,8.2831,0.2891,7.1992,6.5052,3.8771,2.2418,0.6845,8.5959,2.0251,0.3739,1.4575,2.1335,25.1028,3.7689,0.0296,0.2516,2.4613,6.116,0.3899,0.148,0.624,4.6885,247.75,3.4341,0.248199,0.012137,0.010572,0.007357,0.016489
3482,tha,2001,oservices,0.8697,0.1614,0.6948,3.0182,0.3365,0.6502,1.2667,0.5027,0.3787,0.2402,4.5822,0.4369,0.1365,0.2304,6.3668,7.776,0.8536,0.1079,2.5135,4.6035,3.7307,0.1344,-0.195,0.3545,5.0762,3.51,11577.2,oservices,0.5271,0.0295,0.4295,2.0612,0.0469,0.5799,0.5742,0.317,0.387,0.1849,4.0177,0.451,0.1429,0.1638,2.0003,7.4632,0.5573,0.0105,0.0744,0.565,2.3,0.0251,0.0371,0.1044,3.6183,0.6667,171.462,0.687975,0.003065,0.0074,0.004278,0.004804
3672,ven,2001,primaryagr,4195.04,5.1752,29.6499,2816.09,293.413,103.293,138.552,95.9273,15.6131,5.5868,49.3799,3.0527,4.5354,5.4842,16.9971,16.5309,0.5713,0.4684,31.0414,395.901,71.5647,1.0222,0.56,1.4616,1.2856,14.1256,93.2712,primaryagr,92.2544,2.6372,27.143,84.5838,9.4371,9.2631,0.665,2.4116,0.1638,0.3061,11.4136,2.2875,4.5595,0.6627,0.8853,2.1619,0.2013,0.0015,0.0092,1.3445,4.4602,0.0123,0.007,0.0176,0.085,0.1402,1.4916,0.694206,0.005001,0.006132,0.012137,0.005091
3673,ven,2001,otherprim,13.3463,725.506,13.9926,285.966,21.4256,1.4368,4.8244,2.8531,68.7347,1.9985,21.663,42.4107,20.751,9.872,12.234,7.3767,13.3861,0.4488,160.157,64.5816,21.0965,29.2403,2.1381,15.4995,12.2424,80.071,23.815,otherprim,0.2935,369.701,12.8096,8.5893,0.6891,0.1288,0.0232,0.0717,0.721,0.1095,5.0071,31.7807,20.8612,1.1928,0.6372,0.9647,4.7162,0.0015,0.0475,0.2193,1.3148,0.3514,0.0267,0.1864,0.8093,0.7948,0.3809,0.826644,0.018988,0.027721,0.021703,0.020216
3674,ven,2001,energy,50.3524,24.0122,14468.4,141.891,56.1649,20.7987,59.8014,30.3885,41.5575,56.4841,381.888,53.9921,652.856,187.491,207.821,132.56,62.6527,15.0516,534.289,617.879,529.163,21.5828,12.7438,21.8163,22.6159,461.91,389.215,energy,1.1073,12.2361,13245.1,4.2618,1.8064,1.8652,0.287,0.764,0.4359,3.0945,88.2687,40.4593,656.322,22.6541,10.825,17.3362,22.0737,0.0497,0.1584,2.0983,32.9793,0.2594,0.159,0.2623,1.495,4.585,6.2245,0.622326,0.693997,0.762776,0.665358,0.707667
3675,ven,2001,procfoods,101.677,2.2772,11.6815,2564.59,132.096,4.6209,12.2975,10.7968,3.8479,3.3035,36.7934,1.5854,2.5252,3.309,10.3279,12.7706,0.2284,0.2787,15.8329,265.629,24.1178,0.4805,0.2451,0.7067,0.7193,7.7095,55.2552,procfoods,2.236,1.1604,10.6939,77.0299,4.2486,0.4144,0.059,0.2714,0.0404,0.181,8.5044,1.1881,2.5386,0.3998,0.538,1.6701,0.0805,0.0009,0.0047,0.9021,1.5031,0.0058,0.0031,0.0085,0.0475,0.0765,0.8837,0.197504,0.013957,0.004869,0.005383,0.010311
3676,ven,2001,bevtobacco,4.6222,0.5977,14.4293,17.3764,2071.57,2.6692,12.4319,6.6596,3.7734,2.8433,10.1394,2.2782,3.0311,3.694,15.0833,3.6738,0.2438,0.237,20.0045,374.593,51.2328,0.5159,0.3002,0.694,0.6885,9.2131,38.4701,bevtobacco,0.1016,0.3046,13.2093,0.5219,66.6281,0.2394,0.0597,0.1674,0.0396,0.1558,2.3436,1.7072,3.0472,0.4463,0.7857,0.4805,0.0859,0.0008,0.0059,1.2721,3.193,0.0062,0.0037,0.0083,0.0455,0.0915,0.6152,0.549936,0.004929,0.004787,0.004485,0.004738
3677,ven,2001,textiles,0.9316,0.1715,34.056,2.1446,0.7764,298.69,371.61,20.9938,27.7059,3.0673,9.8676,1.3439,1.8422,1.9219,3.7418,4.3986,0.403,0.1881,17.3426,19.1667,7.2001,0.4217,0.2828,0.8087,0.5131,7.803,4.8335,textiles,0.0205,0.0874,31.1766,0.0644,0.025,26.7859,1.7835,0.5278,0.2906,0.168,2.2808,1.0071,1.852,0.2322,0.1949,0.5753,0.142,0.0006,0.0051,0.0651,0.4487,0.0051,0.0035,0.0097,0.0339,0.0775,0.0773,0.288143,0.003006,0.00153,0.003189,0.002811
3678,ven,2001,clothing,0.4441,0.1204,48.4902,1.4812,0.4991,0.2355,541.911,0.4687,0.352,0.3811,2.0114,0.3337,2.3561,0.8515,1.5171,0.6578,0.2201,0.203,3.0447,20.0702,6.8714,0.5424,0.3716,1.0327,0.5921,10.5222,2.8106,clothing,0.0098,0.0613,44.3905,0.0445,0.0161,0.0211,2.6009,0.0118,0.0037,0.0209,0.4649,0.25,2.3686,0.1029,0.079,0.086,0.0775,0.0007,0.0009,0.0682,0.4282,0.0065,0.0046,0.0124,0.0391,0.1044,0.0449,0.217287,0.000508,0.000195,0.002409,0.000469
3679,ven,2001,leather,0.274,0.0371,0.1773,0.334,0.0722,0.054,1.0931,330.388,0.664,0.1896,4.6957,0.0338,0.0401,0.0606,0.1093,0.1552,0.281,0.0202,0.455,0.6571,0.3799,0.0097,0.0059,0.0209,0.0345,0.1482,0.3923,leather,0.006,0.0189,0.1623,0.01,0.0023,0.0048,0.0052,8.306,0.007,0.0104,1.0854,0.0254,0.0403,0.0073,0.0057,0.0203,0.099,0.0001,0.0001,0.0022,0.0237,0.0001,0.0001,0.0003,0.0023,0.0015,0.0063,0.161112,0.001457,0.000415,0.000462,0.001168
3680,ven,2001,lumber,0.6828,0.1141,2.007,1.7112,0.8169,0.1787,0.7003,0.8166,386.825,0.606,4.5382,2.3955,0.7668,3.5343,18.0433,1.7403,0.0629,0.0511,118.111,14.5404,10.0338,0.0786,0.0357,0.0807,0.1184,0.7676,2.1169,lumber,0.015,0.0582,1.8373,0.0514,0.0263,0.016,0.0034,0.0205,4.0579,0.0332,1.049,1.7951,0.7709,0.427,0.9398,0.2276,0.0222,0.0002,0.035,0.0494,0.6253,0.0009,0.0004,0.001,0.0078,0.0076,0.0339,0.293432,0.000465,0.000241,0.000568,0.000456
3681,ven,2001,paperpub,6.0248,0.7057,14.7666,37.6374,13.0392,2.2535,10.0257,14.7023,6.6481,693.166,41.3647,20.259,3.4732,13.9452,9.8111,25.6545,0.1715,1.0779,50.8976,111.464,33.0355,1.5283,2.198,6.4561,5.0723,16.4815,200.498,paperpub,0.1325,0.3596,13.5181,1.1305,0.4194,0.2021,0.0481,0.3696,0.0697,37.9754,9.561,15.1812,3.4917,1.685,0.511,3.3551,0.0604,0.0036,0.0151,0.3785,2.0589,0.0184,0.0274,0.0776,0.3353,0.1636,3.2065,0.362499,0.00346,0.002215,0.004428,0.002803
3682,ven,2001,chemicals,167.323,22.6895,51.7225,171.846,40.2998,32.8375,89.5913,47.3752,72.9009,60.819,2914.72,16.3322,15.2161,28.5131,44.904,63.2874,1.0443,12.1744,166.136,360.763,215.582,5.1637,3.0639,11.2689,20.2487,78.3921,219.208,chemicals,3.6797,11.562,47.3494,5.1616,1.2962,2.9448,0.43,1.191,0.7647,3.332,673.701,12.2386,15.2969,3.4452,2.339,8.2767,0.3679,0.0402,0.0493,1.2252,13.4358,0.0621,0.0382,0.1355,1.3385,0.7781,3.5057,0.406096,0.0554,0.039734,0.038202,0.05011
3683,ven,2001,nonmetmin,4.6277,0.5575,10.6833,14.9633,43.8541,0.8485,2.7268,1.8181,4.2372,1.3752,49.8858,401.439,6.6794,17.8362,5.8666,6.9792,0.1093,2.4265,403.745,36.3419,14.9834,0.3218,0.1517,0.5535,0.7526,9.5417,24.6307,nonmetmin,0.1018,0.2841,9.78,0.4494,1.4105,0.0761,0.0131,0.0457,0.0444,0.0753,11.5305,300.821,6.7149,2.1551,0.3056,0.9127,0.0385,0.008,0.1197,0.1234,0.9338,0.0039,0.0019,0.0067,0.0497,0.0947,0.3939,0.349628,0.027543,0.017008,0.015792,0.0277
3684,ven,2001,metals,10.1227,1.3839,52.2475,26.5014,14.4542,0.9466,2.8092,4.5405,8.0937,2.9495,35.2005,4.5234,698.613,142.301,158.472,64.6128,3.0164,0.32,399.803,30.7866,28.8899,0.7179,0.2332,0.4882,1.0408,6.0199,41.5492,metals,0.2226,0.7052,47.83,0.796,0.4649,0.0849,0.0135,0.1141,0.0849,0.1616,8.1362,3.3896,702.322,17.1939,8.2545,8.4501,1.0627,0.0011,0.1185,0.1046,1.8005,0.0086,0.0029,0.0059,0.0688,0.0598,0.6645,0.303813,0.081591,0.043779,0.037645,0.080861
3685,ven,2001,fabmetals,25.3668,2.2478,19.2828,70.7749,40.7948,1.1234,2.8868,3.3127,8.8378,1.4248,34.2914,1.1058,6.082,437.953,8.762,5.6238,0.1849,0.2803,77.6692,23.1821,8.8238,0.4682,0.1388,0.3667,0.9664,6.2217,99.9243,fabmetals,0.5578,1.1454,17.6525,2.1258,1.3121,0.1007,0.0139,0.0833,0.0927,0.0781,7.926,0.8286,6.1143,52.9171,0.4564,0.7355,0.0651,0.0009,0.023,0.0787,0.5499,0.0056,0.0017,0.0044,0.0639,0.0618,1.598,0.325062,0.006786,0.003896,0.004439,0.006532
3686,ven,2001,transpequip,4.5026,3.3989,13.305,14.3354,3.5922,1.9709,8.2836,4.6786,8.4411,2.3391,8.0167,2.4626,3.2986,3.0945,1558.84,3.4958,0.3358,0.6365,33.9223,168.22,208.164,2.6223,0.8051,1.4094,3.538,15.3704,23.0254,transpequip,0.099,1.732,12.1801,0.4306,0.1155,0.1767,0.0398,0.1176,0.0885,0.1281,1.853,1.8454,3.3162,0.3739,81.1967,0.4572,0.1183,0.0021,0.0101,0.5713,12.9735,0.0315,0.01,0.0169,0.2339,0.1526,0.3682,0.284265,0.010658,0.005351,0.005568,0.007416
3687,ven,2001,machinery,0.8015,0.9264,6.6428,2.7262,0.9754,0.3009,1.1853,0.6709,0.63,0.4427,2.1487,0.4872,10.7382,2.7134,14.629,715.0,0.1031,0.0832,39.3821,17.839,24.4001,2.3113,0.4806,0.7221,1.6854,4.6937,42.6091,machinery,0.0176,0.4721,6.0811,0.0819,0.0314,0.027,0.0057,0.0169,0.0066,0.0243,0.4966,0.3651,10.7952,0.3279,0.762,93.5079,0.0363,0.0003,0.0117,0.0606,1.5207,0.0278,0.006,0.0087,0.1114,0.0466,0.6814,0.341396,0.011419,0.006885,0.005422,0.008217
3688,ven,2001,othermanuf,0.0013,0.0001,0.0047,0.0128,0.0016,0.0004,0.0012,0.0012,0.0004,0.0014,0.0033,0.0002,0.0007,0.0005,0.0062,0.0024,36.0789,0.0001,0.0014,0.0036,0.0018,0.0,0.0,0.0,0.0001,0.0004,0.0025,othermanuf,0.0,0.0001,0.0043,0.0004,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0008,0.0002,0.0007,0.0001,0.0003,0.0003,12.7112,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.243101,0.002216,0.000951,0.000597,0.002297
3689,ven,2001,water,1.48,0.0949,1.1122,22.2869,12.517,0.2515,0.8022,0.4336,0.6763,0.5298,4.7781,0.9572,3.4272,1.461,1.2547,0.8487,0.0232,152.26,4.3556,5.5579,1.2655,0.0319,0.0172,0.0432,0.0564,0.3481,1.6003,water,0.0325,0.0484,1.0181,0.6694,0.4026,0.0226,0.0039,0.0109,0.0071,0.029,1.1044,0.7173,3.4454,0.1765,0.0654,0.111,0.0082,0.5029,0.0013,0.0189,0.0789,0.0004,0.0002,0.0005,0.0037,0.0035,0.0256,0.626079,3.4e-05,3.8e-05,0.000399,3.3e-05
3690,ven,2001,construction,0.021,0.0029,0.1056,0.0521,0.0154,0.0039,0.0162,0.0082,0.0082,0.0082,0.0375,0.0096,0.0126,0.011,0.025,0.0099,0.0007,0.0044,6717.8,0.2401,0.0996,0.0128,0.0062,0.0063,0.0135,0.0886,0.1888,construction,0.0005,0.0015,0.0967,0.0016,0.0005,0.0004,0.0001,0.0002,0.0001,0.0004,0.0087,0.0072,0.0127,0.0013,0.0013,0.0013,0.0003,0.0,1.9916,0.0008,0.0062,0.0002,0.0001,0.0001,0.0009,0.0009,0.003,0.602641,0.000139,0.000148,0.0001,0.000147
3691,ven,2001,distribution,133.766,17.2193,349.807,509.066,130.339,74.9791,364.048,196.09,102.544,79.1096,274.014,47.5197,85.302,108.449,423.555,88.7068,6.4002,6.1064,544.046,12053.0,518.258,12.8642,7.6067,17.3118,18.4407,262.379,297.726,distribution,2.9417,8.7746,320.231,15.2903,4.1921,6.724,1.7472,4.9297,1.0757,4.3341,63.3351,35.6091,85.7549,13.1037,22.0622,11.6011,2.2549,0.0202,0.1613,40.9324,32.2996,0.1546,0.0949,0.2081,1.219,2.6044,4.7614,0.570793,0.002887,0.00291,0.032215,0.002985
3692,ven,2001,transport,116.068,14.6491,337.395,292.555,78.0041,48.1067,178.642,108.084,76.8776,58.2182,180.488,74.412,73.2438,70.462,217.25,52.0055,5.6919,9.2323,672.874,1394.07,9568.34,27.6498,16.0126,33.7705,27.4002,167.725,345.349,transport,2.5525,7.4648,308.868,8.7872,2.5089,4.3141,0.8574,2.7172,0.8065,3.1895,41.7175,55.761,73.6327,8.5138,11.3161,6.8013,2.0053,0.0305,0.1995,4.7343,596.332,0.3323,0.1998,0.406,1.8112,1.6649,5.523,0.656488,0.035849,0.041565,0.054114,0.037217
3693,ven,2001,communcation,11.158,1.9888,156.115,33.3073,17.418,7.4514,28.1688,13.5918,11.0618,15.4269,54.5836,13.965,12.7706,11.7232,39.0644,13.014,1.1215,1.5771,56.2404,342.9,121.125,1369.08,12.7298,17.7394,17.9651,59.9773,123.188,communcation,0.2454,1.0135,142.915,1.0004,0.5602,0.6682,0.1352,0.3417,0.116,0.8452,12.6163,10.4648,12.8385,1.4165,2.0348,1.702,0.3951,0.0052,0.0167,1.1645,7.5489,16.4535,0.1588,0.2133,1.1875,0.5953,1.9701,0.825426,0.000802,0.001169,0.01026,0.000867
3694,ven,2001,finance,19.3593,4.9176,287.575,64.0612,37.8987,20.8034,65.3047,23.3905,19.6931,23.3928,124.654,26.5825,28.0575,24.9945,69.8941,27.5703,1.9392,2.9333,114.126,519.527,204.229,11.6021,563.943,26.5344,16.688,54.0602,83.487,finance,0.4257,2.5059,263.261,1.9241,1.2189,1.8656,0.3134,0.588,0.2066,1.2816,28.8123,19.9197,28.2065,3.02,3.6406,3.6057,0.6832,0.0097,0.0338,1.7643,12.7283,0.1394,7.0353,0.319,1.1031,0.5366,1.3352,0.726826,0.000381,0.000489,0.018138,0.000395
3695,ven,2001,insurance,3.9685,0.8589,44.8152,11.4425,6.8515,3.9977,14.209,4.6348,3.6735,3.1489,21.3794,5.5731,4.0681,3.4338,9.0138,4.9731,0.31,0.4322,19.513,53.3462,89.1907,1.5148,2.5387,712.395,2.6877,7.2789,12.9521,insurance,0.0873,0.4377,41.0261,0.3437,0.2204,0.3585,0.0682,0.1165,0.0385,0.1725,4.9416,4.1762,4.0897,0.4149,0.4695,0.6504,0.1092,0.0014,0.0058,0.1812,5.5587,0.0182,0.0317,8.5654,0.1777,0.0723,0.2071,0.701881,0.000513,0.000636,0.003404,0.000539
3696,ven,2001,obsict,54.2797,13.7831,463.066,189.421,109.469,30.5813,137.318,57.2171,45.6748,62.6522,304.198,55.5087,65.6566,58.8826,163.713,76.4145,3.8697,6.2259,335.001,1621.04,909.131,36.8163,39.0501,63.2473,1254.48,170.636,316.501,obsict,1.1937,7.0236,423.914,5.6894,3.5209,2.7425,0.6591,1.4384,0.4791,3.4324,70.3116,41.5957,66.0052,7.1147,8.5275,9.9935,1.3634,0.0206,0.0993,5.5051,56.6601,0.4425,0.4872,0.7604,82.9244,1.6938,5.0616,0.789703,0.004152,0.005791,0.037952,0.004399
3697,ven,2001,oconsumer,6.5073,1.8194,39.0343,21.6496,11.9531,9.4432,32.4174,10.1143,6.6282,10.5517,48.239,8.9824,6.3484,9.4062,21.9232,10.3729,0.4301,1.5693,36.7184,211.486,55.0901,10.366,8.9575,19.6008,7.6954,4224.73,392.412,oconsumer,0.1431,0.9271,35.734,0.6503,0.3844,0.8468,0.1556,0.2543,0.0695,0.5781,11.1499,6.731,6.3821,1.1365,1.1419,1.3566,0.1515,0.0052,0.0109,0.7182,3.4334,0.1246,0.1117,0.2357,0.5087,41.9355,6.2757,0.698513,0.00251,0.003097,0.005686,0.002645
